industry,requested_amount_usd,milestone_count,team_experience_years,is_successful
Curated Web,467880.0,1,2.91854893908282,0
Semiconductors,149938635.0,1,30.570841889117045,1
Clean Technology,25000000.0,1,25.300479123887747,1
Consulting,5000000.0,1,33.72758384668035,0
Biotechnology,1700000.0,1,1.0,0
Distributors,0.0,1,1.0,1
Digital Signage,0.0,1,13.242984257357975,1
Biotechnology,417040423.0,10,3.7782340862423,1
Software,1481639.0,1,1.0,1
Consulting,7500000.0,1,41.43463381245722,1
Biotechnology,198500000.0,8,2.833675564681725,1
Semiconductors,15000000.0,1,1.0,0
Biotechnology,17500000.0,1,1.0,0
Environmental Innovation,4000000.0,1,16.098562628336754,1
Waste Management,15000000.0,1,1.0,0
Sensors,0.0,1,1.0,1
Internet of Things,0.0,1,2.91854893908282,0
Web Hosting,34600000.0,3,1.8754277891854894,0
Analytics,5550000.0,3,0.6707734428473648,1
Biotechnology,24300000.0,3,0.08213552361396304,0
Biotechnology,12600000.0,2,1.0,0
E-Commerce,333200000.0,2,16.6652977412731,1
Semiconductors,10000000.0,2,1.620807665982204,1
Advertising,6000000.0,2,0.0,0
Photography,15000.0,1,0.6105407255304586,0
Health and Wellness,155000.0,1,21.921971252566735,1
Finance,9350000.0,2,7.915126625598905,1
Biotechnology,75000000.0,1,7.36208076659822,1
Brand Marketing,0.0,1,1.0,1
Semiconductors,29600000.0,4,7.542778918548939,0
Corporate Wellness,51347.0,1,1.0,0
Biotechnology,400000.0,1,3.460643394934976,0
Biotechnology,30000000.0,3,8.960985626283367,1
E-Commerce,236490.0,2,1.0,0
Consulting,1930000.0,1,1.0,0
Advertising,182600000.0,9,11.41409993155373,1
Health Care,13600000.0,1,4.689938398357289,0
Biotechnology,42000000.0,2,4.769336071184121,1
Analytics,3536.0,1,1.0431211498973305,0
Software,225000.0,1,0.010951403148528405,1
Software,250000.0,1,1.0,0
Mobile,25000.0,1,1.0,0
Games,213000.0,1,1.0,0
Pets,25000.0,1,1.0,0
Entertainment,5700000.0,2,1.5058179329226558,1
Biotechnology,10375000.0,3,2.3709787816563996,1
Semiconductors,72000000.0,3,1.5852156057494866,1
Enterprise Software,5600000.0,1,1.0,1
Biotechnology,37500000.0,1,1.0,0
Software,0.0,1,1.0,1
Identity,200000.0,1,0.0,0
Enterprise Software,2000000.0,1,1.0,0
Mobile,1250016.0,1,18.198494182067076,0
Automotive,6000000.0,1,0.6105407255304586,1
Advertising,0.0,1,1.0,1
Search,0.0,2,0.2518822724161533,0
Social Media,0.0,1,1.0,1
Curated Web,384410000.0,9,0.0,1
Software,307000.0,1,2.099931553730322,0
Software,1280000.0,1,1.0,1
Android,160000.0,2,0.0,0
Software,48581364.0,4,12.479123887748118,1
Nanotechnology,17194549.0,6,3.800136892539357,1
Clean Technology,7000000.0,1,12.648870636550308,0
Application Platforms,187291.0,1,0.14236824093086928,0
Health Care,4800000.0,1,8.720054757015742,0
Biotechnology,50500000.0,2,4.618754277891855,1
Reputation,0.0,1,0.4271047227926078,0
Chemicals,0.0,1,1.0,0
Biotechnology,3856398.0,3,3.6112251882272415,1
Boating Industry,560079.0,1,1.0,0
Biotechnology,20366453.0,6,2.622861054072553,1
Software,28306508.0,4,31.039014373716633,0
Apps,1199137.0,2,0.0,0
Hardware + Software,3200000.0,1,3.2032854209445585,1
Software,70000000.0,4,0.0,1
Music,15000.0,1,1.0,1
Sports,380000.0,1,0.0,0
Health Care,4041700.0,2,7.282683093771389,0
Advertising Platforms,1000000000.0,1,20.522929500342233,1
Enterprise Security,11000000.0,2,0.08487337440109514,1
Biotechnology,5800000.0,1,1.0,1
Biotechnology,5000000.0,1,13.10609171800137,1
Electronics,0.0,1,1.0,1
DIY,1000000.0,1,1.0,0
Health Care,3853000.0,2,3.5373032169746748,1
Hardware + Software,46420307.0,4,5.83709787816564,1
Mobile,30000000.0,1,1.0,1
Mobile,160279779.0,15,0.0,1
Software,17200000.0,2,17.100616016427104,1
Biotechnology,43500000.0,4,1.998631074606434,0
Cloud Data Services,173000000.0,7,0.8323066392881588,1
Cloud Computing,2900000.0,2,0.16153319644079397,1
Advertising,4580000.0,1,1.0,0
Information Technology,1160000.0,1,1.0,1
Enterprise Software,22579243.0,8,5.831622176591376,0
Health Care,60100000.0,4,1.3634496919917864,0
Design,70000.0,3,8.83504449007529,0
Real Estate Investors,50000000.0,1,1.0,1
Biotechnology,22300000.0,3,10.855578370978781,1
Aerospace,250000.0,2,0.0,0
Finance Technology,1700000.0,1,1.3853524982888432,0
Apps,0.0,1,0.9281314168377823,1
Flash Storage,6000000.0,1,1.0,1
Enterprise Software,9600000.0,2,2.9322381930184807,0
Developer APIs,600000.0,2,0.0,0
Android,4000000.0,1,3.7180013689253935,1
Hospitality,161947.0,3,0.0,0
Mobile,60000.0,1,0.7474332648870636,0
Local Businesses,120000.0,3,0.14510609171800137,1
Analytics,4100000.0,1,0.008213552361396304,1
Real Estate,30000000.0,2,2.414784394250513,1
Meeting Software,3180000.0,1,4.1943874058863795,1
Mobile,1800000.0,1,1.1800136892539357,1
Advertising,44250000.0,8,0.4161533196440794,1
Development Platforms,318627.0,1,0.810403832991102,1
Application Platforms,15500000.0,2,1.0,1
Opinions,5600000.0,3,3.5811088295687883,1
iOS,200000.0,1,1.0,0
Software,12000000.0,1,2.1546885694729636,1
Apps,500000.0,1,1.2457221081451062,1
Application Platforms,41250.0,1,1.0,0
Application Platforms,6034050.0,1,12.167008898015059,1
E-Commerce,0.0,1,1.0,0
Curated Web,715000.0,3,0.0,1
Software,10000000.0,1,5.489390828199863,1
Design,0.0,1,0.48459958932238195,1
Computers,250000.0,1,1.1197809719370295,1
Delivery,14000000.0,1,1.0,1
Application Platforms,122000.0,2,0.0027378507871321013,0
Software,596000.0,1,1.0,0
Software,17000000.0,2,3.5318275154004106,1
Security,25838556.0,8,1.0,1
Biotechnology,78050000.0,5,0.0,1
Advertising,30300000.0,3,3.033538672142368,0
Hardware + Software,1358979.0,3,3.216974674880219,0
Manufacturing,12500000.0,2,1.0,1
Semiconductors,45319939.0,3,10.26694045174538,1
Software,154000000.0,2,7.682409308692677,1
Manufacturing,49770145.0,5,0.0,0
Advertising,6000000.0,2,2.507871321013005,1
Enterprise Software,4000000.0,1,7.255304585900069,1
Android,1000000.0,1,0.813141683778234,1
Curated Web,800000.0,1,0.7474332648870636,1
B2B,50000.0,2,0.0,0
Apps,1800000.0,2,2.0971937029431897,1
Apps,0.0,1,0.999315537303217,0
Advertising,700000.0,1,0.7885010266940452,1
E-Commerce,800000.0,1,0.19164955509924708,0
Enterprise Software,63000000.0,9,1.08145106091718,1
Advertising,0.0,2,2.329911019849418,1
Games,40000.0,1,1.3032169746748803,0
Apps,7000000.0,2,1.212867898699521,0
Software,0.0,1,0.08487337440109514,1
Advertising,8699999.0,4,1.0896646132785763,1
Games,1900000.0,1,1.0,0
Analytics,28000.0,1,1.0,1
Advertising,13329915.0,4,0.7665982203969883,0
SaaS,288277.0,2,1.0,0
Apps,1155000.0,2,0.188911704312115,1
Advertising,30240000.0,3,6.461327857631759,1
Mobile,1700000.0,3,1.620807665982204,1
Android,618000.0,2,0.5284052019164955,1
Construction,40000000.0,1,1.0,1
Apps,1350000.0,3,0.7282683093771389,1
Public Relations,23660962.0,2,5.946611909650924,1
Android,6250000.0,2,0.0,1
Clean Energy,30000000.0,1,5.163586584531143,1
All Students,15000000.0,1,1.0,0
Enterprise Software,14500000.0,1,7.000684462696783,1
Software,16100000.0,2,9.793292265571527,1
Mobile,0.0,1,0.33401779603011633,1
Biotechnology,54000000.0,2,1.0,0
Business Services,40000.0,1,0.27104722792607805,0
Biotechnology,170466.0,1,1.0,1
Cloud Computing,13292327.0,2,2.1574264202600957,1
Messaging,5000000.0,1,1.0,1
Automotive,56300000.0,4,4.268309377138946,0
SaaS,1000000.0,2,0.0,1
Medical,1000000.0,1,1.0,0
Biotechnology,5660000.0,1,29.32785763175907,1
Advertising,4600000.0,2,0.08213552361396304,1
Clean Technology,0.0,1,0.5776865160848734,0
Clean Technology,3180659.0,1,1.0,1
Biotechnology,13000000.0,2,1.0,1
Software,1770000.0,1,3.8275154004106775,1
Biotechnology,16226758.0781003,3,5.623545516769336,0
Semiconductors,20000000.0,1,3.154004106776181,0
Health Care,99600000.0,4,2.5571526351813825,1
Billing,19600000.0,1,1.0,0
Biotechnology,74119365.0,7,3.4442162902121836,1
Biotechnology,122000000.0,4,0.3997262149212868,1
Health Care,25000000.0,1,3.0143737166324436,1
Software,16190000.0,2,6.0862422997946615,1
Biotechnology,76750000.0,4,1.0157426420260096,1
Hardware + Software,2648258.0,3,1.0,1
Manufacturing,20000000.0,1,6.078028747433265,0
Publishing,8750000.0,1,1.0,1
Software,3000000.0,2,1.0,1
Biotechnology,91850846.0,9,1.0,1
Biotechnology,101000000.0,5,3.4524298425735798,1
Clean Technology,90000000.0,1,1.0,0
Biotechnology,560519.0,3,1.0,1
Software,15000000.0,2,0.7474332648870636,1
Biotechnology,99000000.0,1,6.2587268993839835,1
E-Commerce,125000000.0,7,2.1656399726214923,1
News,0.0,1,0.4188911704312115,0
Software,12000000.0,1,1.0,1
Apps,18000000.0,1,1.0,0
Audio,250000.0,2,0.4188911704312115,0
Medical,28000000.0,2,1.0,1
Health and Wellness,2500000.0,1,1.0,0
Search,0.0,1,1.1663244353182751,0
Email,3000000.0,1,4.0,1
Security,62000000.0,4,4.676249144421629,1
Business Analytics,34060000.0,1,9.607118412046544,1
Security,26914000.0,3,0.0,1
Health Care,3496500.0,1,1.0,0
Semiconductors,5294000.0,2,1.0,1
Computers,8000000.0,1,5.516769336071184,0
Biotechnology,32360000.0,1,1.0,0
Biotechnology,112785321.0,3,3.8740588637919235,1
Electronics,1938000.0,5,1.0,0
Health Care,64080000.0,3,2.001368925393566,1
Biotechnology,220260000.0,3,32.45722108145106,1
Real Estate,37000000.0,1,2.6967830253251197,1
Biotechnology,63643889.0,4,1.0,1
Medical,18200000.0,2,12.457221081451062,1
Apps,26500000.0,1,1.0,1
Biotechnology,128352074.0,7,13.71937029431896,1
Analytics,1565000.0,2,0.6516084873374401,1
Security,10450000.0,1,33.95208761122519,0
Advertising,2000000.0,1,3.0910335386721424,1
E-Commerce,4800000.0,1,32.19438740588638,1
Software,1750000.0,1,1.1279945242984257,0
Mobile,1100000.0,1,10.316221765913758,0
Mobile,9513175.0,3,6.094455852156058,1
Semiconductors,0.0,1,1.7987679671457906,0
Biotechnology,67500000.0,3,1.0,1
Clean Technology,1500000.0,1,13.25119780971937,1
B2B,30000000.0,1,0.4216290212183436,0
Hardware + Software,181860000.0,7,1.9630390143737166,1
Apps,200000.0,1,0.0,0
Software,622000.0,1,8.999315537303216,0
Biotechnology,23500000.0,2,6.880219028062971,1
Hardware + Software,845075.0,2,0.865160848733744,0
Advertising,1000000.0,1,0.9089664613278576,0
Data Security,7000000.0,2,8.591375770020534,1
Email Marketing,54493.0,2,0.0,0
Cloud Security,2000000.0,1,2.1574264202600957,1
Security,955000.0,2,1.0321697467488022,1
Biotechnology,195000.0,1,1.0841889117043122,1
Advertising,15564591.0,3,1.1663244353182751,0
Biotechnology,0.0,1,1.0,1
Biotechnology,85000000.0,1,17.163586584531142,1
Big Data Analytics,40269828.0,1,2.869267624914442,1
Cloud Data Services,0.0,1,1.0,1
Bio-Pharm,0.0,1,7.5564681724846,0
Biotechnology,34898793.0,1,5.746748802190281,1
Biotechnology,65982896.0,3,5.61533196440794,1
Communications Hardware,15800000.0,2,1.0,1
Games,25000000.0,2,2.316221765913758,1
Data Privacy,49000000.0,3,3.9014373716632442,1
E-Commerce,0.0,1,1.0,0
Security,3239000.0,2,1.0,1
Art,551179.800362676,1,1.0,0
Games,10000.0,1,0.4161533196440794,0
Art,50000.0,1,0.0,0
Software,5250000.0,2,7.529089664613279,0
E-Commerce,54302.0,1,2.190280629705681,1
Analytics,7000000.0,2,2.2751540041067764,1
Computers,0.0,1,8.785763175906913,1
Games,0.0,2,0.08487337440109514,0
Art,1200000.0,2,2.6036960985626285,0
Art,0.0,1,0.9308692676249144,1
E-Commerce,14450000.0,4,1.0,1
Art,161688.0,1,0.2464065708418891,0
Software,6883956.0,3,1.483915126625599,1
Communications Hardware,30000000.0,1,4.826830937713894,1
Security,20047324.0,3,1.6153319644079398,1
Chemicals,80000000.0,1,1.6673511293634498,1
Biotechnology,83257446.0,4,1.0,0
Consumer Goods,442182454.0,1,1.0,1
Logistics,10000000.0,1,4.290212183436003,1
E-Commerce,12155000.0,1,2.847364818617385,0
Software,200000.0,1,6.154688569472964,0
Software,2590000.0,1,9.297741273100616,1
Health Care,20100000.0,1,1.0,1
Bio-Pharm,85814905.1742262,2,1.0,1
Oil and Gas,5070000.0,2,1.9411362080766599,0
Biotechnology,39664050.0,2,12.057494866529774,1
Clean Technology,71350002.0,8,6.655715263518139,1
Intelligent Systems,4214802.0,1,1.0,1
Software,20000000.0,1,3.1184120465434635,1
Design,6000.0,1,0.0,0
Application Platforms,41250.0,1,1.0,0
Advertising,0.0,1,3.082819986310746,0
Curated Web,1200000.0,1,1.0,0
Advertising,4099999.0,1,1.782340862422998,1
Logistics Company,0.0,1,128.65160848733743,0
Engineering Firms,1000000.0,1,1.0,0
Search,25000000.0,2,0.0,1
Android,3500000.0,1,1.0,0
Apps,40000.0,1,0.33401779603011633,0
Collaboration,136762.0,1,1.9028062970568105,0
Consumer Goods,4000000.0,1,1.0,0
Clean Technology,136000000.0,6,7.479808350444901,1
Software,100000000.0,1,22.628336755646817,1
Pharmaceuticals,57000000.0,1,1.0,1
Collaboration,28000.0,2,0.0,1
News,20000000.0,1,24.511978097193705,1
Software,4900000.0,1,3.488021902806297,1
Software,3000000.0,1,5.089664613278576,1
CRM,5700000.0,2,1.2840520191649556,1
Curated Web,21400000.0,3,1.0,1
Health and Wellness,5700000.0,1,5.223819301848049,1
Consulting,0.0,3,1.0,1
Consulting,5000000.0,1,7.003422313483915,0
Network Security,12900000.0,2,3.3292265571526354,1
Hardware + Software,22420000.0,1,6.850102669404517,0
Analytics,53000000.0,4,0.33675564681724846,1
Health Care,50000000.0,1,4.369609856262834,1
Software,0.0,1,13.571526351813826,1
Android,1900000.0,2,3.162217659137577,1
Games,0.0,1,1.6646132785763177,0
Enterprises,5300000.0,1,4.172484599589322,1
Clean Technology,0.0,1,6.852840520191649,1
Software,3200000.0,1,26.78986995208761,1
Information Services,10000000.0,1,1.0,1
Health Care,7200000.0,1,1.0,0
Casual Games,0.0,1,1.0,1
Biotechnology,52000000.0,2,1.0,1
Content,300000.0,1,0.0,0
Broadcasting,12868200.0,2,15.08829568788501,1
Software,35860000.0,3,11.24435318275154,1
Services,15000000.0,1,1.2539356605065024,0
Software,4000000.0,1,4.076659822039699,0
Semiconductors,10000000.0,1,2.9596167008898013,1
Business Services,40000000.0,3,2.746064339493498,1
Biotechnology,43500000.0,4,138.68856947296374,1
Health Care,37673932.0,6,3.9425051334702257,1
Biotechnology,9000002.0,1,17.22381930184805,1
Enterprises,200000.0,1,0.0,0
Email,8200000.0,2,0.2464065708418891,1
Advertising,300000.0,1,2.0725530458590007,0
Artificial Intelligence,50000.0,1,1.1800136892539357,0
Web Hosting,39700000.0,1,22.978781656399725,0
Finance,400000.0,1,2.3572895277207393,0
Games,22900000.0,1,1.0,1
Biotechnology,13700000.0,1,2.023271731690623,1
Real Estate,250000.0,1,2.236824093086927,1
Biotechnology,32600000.0,3,2.4832306639288158,1
Software,46341484.0,6,0.4216290212183436,1
Health Care,410958.0,1,1.5879534565366187,1
Curated Web,17000000.0,2,1.0,1
Web Hosting,39200000.0,2,3.542778918548939,0
Medical Devices,8500000.0,2,0.0,1
Hardware + Software,52000000.0,2,1.0,1
Mobile,13000000.0,3,6.93223819301848,1
Semiconductors,10000000.0,1,5.034907597535934,1
Software,2500000.0,2,0.16427104722792607,1
Email,0.0,1,0.0,1
Software,5000000.0,1,5.390828199863107,1
Software,0.0,1,1.0,0
SEO,27200000.0,4,0.3258042436687201,1
Hardware + Software,18000000.0,2,7.485284052019165,0
Software,10500000.0,4,16.416153319644078,1
Biotechnology,180500000.0,6,2.291581108829569,1
Curated Web,614000.0,1,1.0,0
Curated Web,2500000.0,1,1.0,1
Auctions,5500000.0,1,4.733744010951403,1
Auctions,400000.0,2,0.0,1
Semiconductors,15000000.0,1,8.588637919233403,1
Business Services,15000000.0,1,1.0,1
Mobile,5568600.0,1,5.207392197125257,1
Legal,250000.0,1,1.6618754277891854,1
Software,8771500.0,5,10.617385352498289,1
Distribution,4500000.0,2,0.0,1
Artists Globally,1250000.0,2,0.4079397672826831,1
Social Media,85000.0,2,0.5913757700205339,0
Advertising,30426151.0,4,8.92539356605065,1
Audio,8500000.0,1,1.0,0
Film,80000.0,1,1.0130047912388775,0
Apps,25000.0,1,0.0,0
Automotive,4073365.0,4,0.24914442162902123,0
Automotive,90000.0,2,0.9828884325804244,0
Audio,0.0,1,1.054072553045859,1
Manufacturing,22000000.0,2,1.0,0
Hardware + Software,4600000.0,2,26.77344284736482,1
Media,300000.0,1,0.9664613278576317,0
Biotechnology,73331503.0,8,1.0,0
Biotechnology,52000000.0,1,1.0,0
Health Care,60680000.0,2,4.876112251882272,1
Games,7660000.0,2,1.8261464750171115,0
Biotechnology,98817742.0,10,8.386036960985626,1
Clean Technology,123300000.0,4,1.0,1
Consulting,3500000.0,1,12.473648186173854,1
Information Security,22900000.0,2,3.0006844626967832,1
Data Security,27300000.0,3,1.160848733744011,1
Analytics,5000000.0,1,0.4928131416837782,0
Software,22465006.0,7,25.79876796714579,1
SaaS,21000000.0,2,7.312799452429843,0
Security,1595790.0,2,0.0,0
Software,33000000.0,2,7.567419575633128,1
Information Security,3067000.0,3,0.0,1
Business Development,0.0,1,16.26009582477755,1
Automotive,0.0,1,1.678302532511978,1
Internet,33000000.0,1,1.0,0
Biotechnology,55153254.0,5,2.833675564681725,1
Technology,0.0,1,1.0,0
Analytics,10800000.0,3,3.167693360711841,1
Advertising,0.0,1,2.976043805612594,0
Curated Web,0.0,1,1.0,1
Public Transportation,40000000.0,1,1.0,1
Network Security,34500000.0,3,0.48459958932238195,0
Automotive,10200000.0,2,0.0,0
Automotive,0.0,1,0.0,0
Automotive,53615099.0,7,0.8980150581793293,1
Auto,875000.0,2,1.5003422313483916,0
Automotive,0.0,1,11.665982203969884,1
Software,6000000.0,1,5.464750171115674,1
Flash Storage,23800000.0,7,0.0,0
Advertising,2500000.0,1,0.04654346338124572,1
Semiconductors,9000000.0,1,2.187542778918549,0
Biotechnology,43000000.0,1,4.848733744010952,1
Property Management,135000000.0,1,1.0,0
Electronics,17000000.0,2,4.75564681724846,1
Health Care,34200000.0,1,0.5503080082135524,1
Enterprise Software,20200000.0,3,3.4223134839151266,1
Biotechnology,70653885.0,3,7.901437371663245,1
Manufacturing,31350293.0,1,1.0,1
Telecommunications,0.0,1,1.0,0
Biotechnology,237338.0,1,9.820670773442847,1
Software,27000000.0,2,3.2854209445585214,1
Material Science,23000000.0,1,1.0,1
Cloud Data Services,7500000.0,3,0.32854209445585214,1
Biotechnology,30000000.0,1,24.484599589322382,1
Analytics,960000.0,2,2.195756331279945,0
Security,5000000.0,1,1.0,0
Biotechnology,15008402.0,2,0.6269678302532512,0
Consulting,8370000.0,1,1.0,0
Chemicals,2500000.0,1,1.0,0
Hardware + Software,9500000.0,2,2.245037645448323,0
Enterprise Software,28000000.0,4,2.4503764544832305,1
Security,5000000.0,1,2.2012320328542097,1
Information Technology,0.0,1,8.41615331964408,0
Manufacturing,1000000.0,1,0.7008898015058179,0
Energy,40000000.0,1,1.0,1
Services,440000.0,3,0.9609856262833676,1
Biotechnology,208949997.0,6,0.0,1
Mobile,6250000.0,2,0.5639972621492129,1
Hardware + Software,13940000.0,3,1.0,0
Security,252000000.0,2,0.6789869952087612,1
Apps,19044025.0,4,0.0,1
Android,1800000.0,1,1.5249828884325805,1
Enterprise Software,1000000.0,1,1.0,1
Biotechnology,69900000.0,4,0.06570841889117043,1
Biotechnology,72300000.0,2,2.3436002737850785,1
Mobile,750000.0,1,2.3326488706365502,0
Enterprise Software,750000.0,1,0.0,0
Biotechnology,70930000.0,14,1.809719370294319,0
Biotechnology,31500000.0,4,1.6317590691307324,1
Health Care,125796572.0,5,4.027378507871321,1
Marketplaces,0.0,1,2.0944558521560577,1
Software,7200000.0,1,1.0,0
SaaS,2500000.0,1,10.521560574948666,1
Clean Technology,3200000.0,1,1.0,1
Advertising,1342000000.0,5,3.4086242299794662,1
Biotechnology,2608000.0,4,1.3278576317590691,0
Enterprise Software,6430000.0,1,6.061601642710472,0
Software,9000000.0,1,11.770020533880903,0
Financial Services,0.0,1,5.5277207392197125,1
Mobile,0.0,1,0.0,1
Minerals,1100000.0,1,6.650239561943874,1
Security,100000.0,2,0.1697467488021903,0
Auto,360000.0,6,0.3066392881587953,0
Health Care,0.0,1,0.5859000684462696,0
Advertising,20000000.0,1,4.035592060232717,1
Curated Web,1500000.0,1,1.0,1
Information Technology,21948190.0,4,0.0,1
Curated Web,0.0,1,1.0,0
Games,3500000.0,1,0.12867898699520877,1
Maps,59700.0,4,0.0,1
Dental,25000.0,1,1.0,0
Industrial,0.0,1,1.0,0
Software,13800000.0,2,8.016427104722792,1
Enterprise Software,12000000.0,1,12.372347707049967,1
Semiconductors,15000000.0,1,35.51813826146475,1
Enterprise Software,26000000.0,4,9.817932922655714,1
Web Hosting,17650000.0,2,6.715947980835044,1
Biotechnology,19400000.0,2,3.162217659137577,0
Engineering Firms,0.0,1,1.0841889117043122,0
Semiconductors,29449981.0,2,5.103353867214237,1
Biotechnology,4000000.0,2,0.9308692676249144,1
Design,6100000.0,1,1.0,1
Mobile,5843207.27154683,1,3.1101984941820673,1
Semiconductors,4025000.0,4,2.461327857631759,0
Mobile,3000000.0,1,7.3730321697467485,1
Biotechnology,69919779.0,7,5.9575633127994525,1
Health Care,17700000.0,1,1.0,1
Public Safety,2000000.0,1,1.0,1
Fraud Detection,9780000.0,1,1.0,0
Audio,1071500.0,4,1.0,0
Games,530000.0,2,0.621492128678987,0
Mobile,21000000.0,1,3.646817248459959,0
Mobile,15000000.0,1,3.2881587953456535,1
Enterprise Software,15000297.0,2,3.488021902806297,1
Advertising,683125.435492465,1,0.33127994524298426,0
Information Technology,29000000.0,2,1.0,1
